time,open,high,low,close
1159363800,133.49001,133.97,133.27,133.74001
1159450200,133.74001,133.99001,133.28,133.69
1159536600,133.8,133.94,133.48,133.58
1159795800,133.53999,133.83,132.34,133.08
1159882200,132.89,133.87,132.64999,133.36
1159968600,133.23,135,133.08,134.92
1160055000,134.92,135.41,134.75,135.17999
1160141400,134.95,135.10001,134.39999,135.00999
1160400600,134.85001,135.3,134.64,135.09
1160487000,135.11,135.45,134.84,135.27
1160573400,134.84,135.42999,134.3,135.11
1160659800,135.45,136.39,135.39999,136.28
1160746200,136.16,136.71001,136.03999,136.63
1161005400,136.52,137.05,136.42,136.84
1161091800,136.47,136.7,135.67,136.41
1161178200,137.03999,137.37,136.10001,136.59
1161264600,136.39,136.88,136.23,136.81
1161351000,136.81,136.95,136.33,136.84
1161610200,136.56,137.8,136.39,137.47
1161696600,137.28,137.92999,137.22,137.88
1161783000,137.74001,138.41,137.50999,138.35001
1161869400,138.66,139,137.98,138.78
1161955800,138.61,138.75,137.63,137.91
1162218600,137.66,138.2,137.39999,137.81
1162305000,138.07001,138.25999,137.25,137.78999
1162391400,138.22,138.31,136.72,136.86
1162477800,136.50999,137.00999,136.36,136.78
1162564200,137.27,137.39,135.62,136.53999
1162823400,136.96001,138.28,136.95,138.08
1162909800,138.2,138.98,138,138.61
1162996200,138,139.05,136.86,138.91
1163082600,139.00999,139.14,137.89999,138.17999
1163169000,138.14,138.34,137.72,138.24001
1163428200,138.17999,139.03999,138.07001,138.58
1163514600,138.97,139.74001,138.12,139.62
1163601000,139.57001,140.45,139.53,140.02
1163687400,140.44,140.67999,139.49001,140.38
1163773800,139.92999,140.42999,139.73,140.42
1164033000,140.3,140.74001,139.94099,140.5
1164119400,140.49001,140.67,140.28999,140.64
1164205800,140.75,141.16,140.5,140.92
1164378600,140.24001,140.84,140.2,140.35001
1164637800,140.28,140.35001,138.38,138.42
1164724200,138.24001,139.16,138.11,139.02
1164810600,139.47,140.53,139.08279,140.47
1164897000,140.44,141.05,139.75999,140.53
1164983400,140.53,140.66,138.97,140.22
1165242600,140.25,141.55,140.23,141.28999
1165329000,141.56,141.96001,141.25999,141.89999
1165415400,141.87,142.07001,141.5,141.78
1165501800,142.03,142.3,141.11,141.16
1165588200,141.13,141.89999,140.78,141.42
1165847400,141.42,142.09,141.34,141.83
1165933800,141.69,141.87,140.89,141.72
1166020200,142.23,142.34,141.56,141.87
1166106600,141.86,143.24001,141.84,143.12
1166193000,142.64,142.89,142.24001,142.34
1166452200,142.53999,142.88,141.75,141.95
1166538600,141.55,142.56,141.19,142.22
1166625000,142.28,142.66,142.00999,142.14
1166711400,142.27,142.42999,141.32001,141.62
1166797800,141.64,141.64999,140.67,140.75
1167143400,140.81,141.61,140.78,141.58
1167229800,141.87,142.60001,141.83,142.50999
1167316200,142.41,142.7,141.99001,142.21001
1167402600,142.10001,142.53999,141.42999,141.62
1167834600,142.25,142.86,140.57001,141.37
1167921000,141.23,142.05,140.61,141.67
1168007400,141.33,141.39999,140.38,140.53999
1168266600,140.82001,141.41,140.25,141.19
1168353000,141.31,141.60001,140.39999,141.07001
1168439400,140.58,141.57001,140.3,141.53999
1168525800,141.56,142.62,141.5,142.16
1168612200,142.12,143.24001,142.11,143.24001
1168957800,143.07001,143.44,142.73,142.96001
1169044200,142.85001,143.46001,142.73,143.02
1169130600,143.17,143.25999,142.31,142.53999
1169217000,142.53999,143.10001,142.46001,142.82001
1169476200,143.07001,143.10001,141.92999,142.38
1169562600,142.25999,143.08,142.06,142.8
1169649000,142.97,143.98,142.91,143.95
1169735400,143.84,143.92,142.00999,142.25999
1169821800,142.57001,142.64999,141.58,142.16
1170081000,142.19,142.8,141.74001,142.05
1170167400,142.35001,142.86,142.06,142.78999
1170253800,142.63,144.13,142.39999,143.75
1170340200,144.14999,144.66,143.91,144.61
1170426600,144.73,144.95,144.38,144.81
1170685800,144.7,144.94,144.34,144.85001
1170772200,144.97,145.03,144.33,144.89
1170858600,145.12,145.36,144.57001,145.21001
1170945000,144.78,145.12,144.27,145.02
1171031400,145.06,145.33,143.39,143.94
1171290600,143.94,144.03999,143.19,143.45
1171377000,143.77,144.89999,143.75999,144.66
1171463400,144.8,145.89999,144.78,145.61
1171549800,145.67,145.95,145.42999,145.8
1171636200,145.44,145.75999,145.23,145.73
1171981800,145.56,146.2,144.06,146.03999
1172068200,145.61,146.07001,145.35001,145.98
1172154600,146.05,146.42,145.17,145.87
1172241000,145.74001,145.78999,144.75,145.3
1172500200,145.83,145.95,144.75,145.17
1172586600,143.88,144.2,139,139.5
1172673000,140.39,141.98,139.8,140.92999
1172759400,139.34,141.25,138.05,140.50999
1172845800,140.05,140.66,138.66,138.67
1173105000,137.92999,139.58,137.33,137.35001
1173191400,138.78,140.12,137.717,139.7
1173277800,139.59,140.46001,139.39999,139.56
1173364200,140.53999,141.16,140.07001,140.74001
1173450600,141.31,141.42,140.08,140.78
1173706200,140.42,141.34,140.16,140.99001
1173792600,140.17999,140.77,138.03999,138.25
1173879000,138.42999,139.36,136.75,139.28
1173965400,138.97,139.99001,138.8,139.47
1174051800,139.31,139.63,138.12,138.53
1174311000,139.25999,140.33,138.5466,140.2
1174397400,140.08,141.05,139.96001,140.97
1174483800,141.10001,143.64999,140.82001,143.28999
1174570200,143.48,143.67999,142.78999,143.17999
1174656600,143.28,143.81,143.14999,143.39
1174915800,143.5,143.64999,142.09,143.2
1175002200,143.12,143.16,142.39,142.86
1175088600,142.14,142.47,141.25999,141.82001
1175175000,142.53999,142.61,141.19,141.97
1175261400,142.24001,142.84,140.56,142
1175520600,142.16,142.46001,140.89,142.16
1175607000,142.97,143.98,142.91,143.69
1175693400,143.69,143.95,143.16,143.85001
1175779800,143.67,144.44,143.61,144.24001
1176125400,144.64999,144.8,144.14999,144.44
1176211800,144.33,144.85001,144.27,144.61
1176298200,144.82001,144.86,143.53999,144.02
1176384600,143.74001,144.92,143.34,144.66
1176471000,144.89999,145.32001,144.36,145.32001
1176730200,145.83,146.86,145.82001,146.7
1176816600,146.97,147.39999,146.64999,147.09
1176903000,146.60001,147.7,146.57001,147.27
1176989400,146.55,147.39999,146.36,147.23
1177075800,148.22,148.62,147.0439,148.62
1177335000,148.37,148.73,147.97,148.06
1177421400,148.23,148.39999,147.32001,148.12
1177507800,148.73,149.66,148.0233,149.48
1177594200,149.49001,149.8,149.10001,149.64999
1177680600,149.09,149.74001,148.84,149.53
1177939800,149.64,149.74001,148.21001,148.28999
1178026200,148.42,149.47,147.67,148.67
1178112600,148.89999,149.95,148.75,149.53999
1178199000,149.97,150.39999,149.05,150.35001
1178285400,150.75,151.12,150.22,150.92
1178544600,150.88,151.2,150.81,150.95
1178631000,150.58,150.92,150.13,150.75
1178717400,150.64,152.82001,150.37,151.16
1178803800,150.73,151.02,149.27,149.58
1178890200,149.75,150.92999,149.72,150.86
1179149400,150.86,151.3,149.78999,150.53
1179235800,150.7,151.66499,150.19,150.57001
1179322200,150.8,151.63,150.38,151.60001
1179408600,151.38,151.96001,151.11,151.3
1179495000,152.00999,152.62,151.81,152.62
1179754200,152.58,153.23,152.4993,152.53999
1179840600,152.7,153.16,152.38,152.42
1179927000,152.95,153.5,152.36,152.44
1180013400,152.53,153.21001,150.74001,151.06
1180099800,151.49001,152.02,151.17999,151.69
1180445400,151.94,152.5,151.45,152.24001
1180531800,151.46001,153.53999,151.34,153.48
1180618200,153.66,153.89,153.12,153.32001
1180704600,153.88,154.39999,153.50999,154.08
1180963800,153.53999,154.39,153.48,154.10001
1181050200,153.74001,153.89999,152.86,153.49001
1181136600,152.91,152.95,151.75,151.84
1181223000,151.56,152.5,149.06,149.10001
1181309400,149.5,151.19,149.09,151.03999
1181568600,150.92999,151.95,150.7,151.3
1181655000,150.67,151.53999,149.55,149.64999
1181741400,150.5,152.07001,149.722,151.89
1181827800,152.06,153.12,152.03,152.86
1181914200,153.14,153.66,152.92999,153.07001
1182173400,153.38,153.39,152.66,152.89
1182259800,152.55,153.38,152.36,153.27
1182346200,153.58,153.58,150.96001,151.14
1182432600,151.08,152.11,150.25,151.98
1182519000,151.52,151.77,149.85001,150.55
1182778200,150.24001,151.25,149.02,149.83
1182864600,150.21001,150.46001,148.28,148.28999
1182951000,148.13,150.57001,148.06,150.39999
1183037400,150.38,151.41,149.67,150.38
1183123800,150.89999,151.64999,149.14999,150.42999
1183383000,150.87,151.92,150.77,151.78999
1183469400,152.17999,152.5,151.99001,152.34
1183642200,152.39999,152.56,151.63,152.17999
1183728600,152.38,153.17,151.92999,152.98
1183987800,153.16,153.36,152.62,153
1184074200,152.28999,152.61,150.77,150.92
1184160600,150.75,152.05,150.52,151.99001
1184247000,152.37,154.75,152.34,154.39
1184333400,154.57001,155.46001,154.39,154.85001
1184592600,154.99001,155.53,154.58,154.83
1184679000,154.92999,156,154.67999,154.75
1184765400,154.23,154.8,153.3,154.47
1184851800,155.2,155.53,154.75,155.07001
1184938200,154.89,155.2484,152.28999,153.5
1185197400,154.17999,154.72,153.3,153.97
1185283800,153.12,154.28,150.75999,151.3
1185370200,152.02,152.39,150.25,151.61
1185456600,150.19,150.8,146.39,148.02
1185543000,148.21001,148.87,145.05,145.11
1185802200,145.92999,147.81,145.28999,147.38
1185888600,148.33,149.46001,145.03999,145.72
1185975000,145.17999,147.00999,143.95,146.42999
1186061400,146.75999,147.75999,145.25999,147.60001
1186147800,147.28,147.58,143.2,143.8
1186407000,144.21001,146.83,142.53,146.21001
1186493400,145.94,149,145.23,147.77
1186579800,148.41,150.59,147.34,149.83
1186666200,147.42999,149.95,145.28999,145.39
1186752600,144.39,146.5,143.12,144.71001
1187011800,146.5,146.89,145.02,145.23
1187098200,145.7,146.06,142.72,143.00999
1187184600,142.72,144.46001,140.62,141.03999
1187271000,139.78999,142.94,137,142.10001
1187357400,145.5,148.35001,141.386,144.71001
1187616600,145.17,145.47,143.28999,144.64
1187703000,144.60001,145.97,144.14,144.92999
1187789400,146.00999,146.8,145.33,146.64999
1187875800,147.34,147.64999,145.61,146.52
1187962200,146.48,148.33,146.28,148.33
1188221400,147.85001,148.33,146.73,146.95
1188307800,146.16,146.25,143.46001,143.72
1188394200,144.37,146.74001,143.96001,146.53999
1188480600,145.45,147.19,145.31,146.14999
1188567000,147.64999,148.5,146.83,147.59
1188912600,147.45,149.98,147.39999,149.08
1188999000,148.2,148.36,147,147.78999
1189085400,147.95,148.61,147.12,148.13
1189171800,146.48,146.89,145.25999,146.07001
1189431000,146.52,146.72,144.33,145.78999
1189517400,146.24001,147.7,146.13,147.49001
1189603800,147.28999,148.44,146.98,147.87
1189690200,148.55,149.45,148.2,148.91
1189776600,147.96001,149.09,147.74001,148.89999
1190035800,148.31,148.8905,147.63,148.10001
1190122200,148.83,152.5,148.13409,152.46001
1190208600,153.41,154.39,148.10001,153.36
1190295000,153.34,153.42999,152.11,152.28
1190381400,152.71001,153.11771,151.74001,151.97
1190640600,152.42,152.82001,151.36,151.69
1190727000,150.81,151.66,150.47,151.39
1190813400,152.25,152.77,151.39,152.19
1190899800,152.91,153.10001,152.19,153.09
1190986200,152.85001,153.19,151.98,152.58
1191245400,152.60001,154.75,152.5,154.3
1191331800,154.61,154.64999,153.81,154.09
1191418200,153.81,154.41,153.00999,153.78
1191504600,154.11,154.25999,153.59,154.02
1191591000,155.03,156.10001,154.63,155.85001
1191850200,155.39,155.49001,154.77,155.02
1191936600,155.60001,156.5,155.03,156.48
1192023000,156.03999,156.44,155.41,156.22
1192109400,156.92999,157.52,154.53999,155.47
1192195800,155.46001,156.35001,155.27,156.33
1192455000,156.27,156.36,153.94,155.00999
1192541400,154.41,156.48,153.47,153.78
1192627800,154.98,155.09,152.47,154.25
1192714200,153.45,154.19,153.08,153.69
1192800600,153.09,156.48,149.66,149.67
1193059800,148.86,150.75999,148.66,150.53999
1193146200,151.46001,151.95,150.25,151.75999
1193232600,151.21001,151.74001,148,151.48
1193319000,151.64999,152.28999,149.88,151.84
1193405400,153.06,153.62,151.89999,153.62
1193664600,153.92999,154.44,153.55,154.13
1193751000,153.45,153.75,152.87,153.06
1193837400,153.98,155.27,152.84,154.64999
1193923800,153.28999,153.41,150.59,151.03
1194010200,151.53,152,149.21001,151.2
1194273000,149.64,151.16,148,150.05
1194359400,150.86,152.11,149.89999,152.07001
1194445800,150.44,152.10719,147.55,147.91
1194532200,147.99001,149.3,145.07001,147.16
1194618600,145.69,147.53999,144.89,145.14
1194877800,145.21001,146.61,143.7,143.7
1194964200,145.37,148.31,145.22,148.08
1195050600,149.22,149.39999,146.78,147.67
1195137000,146.57001,147.49001,144.52,145.53999
1195223400,146.31,146.47,144.57001,145.78999
1195482600,145.28,145.36,143.19,143.75999
1195569000,144.02,145.53,142.11,144.64
1195655400,143.08,143.91,141.67,141.67999
1195828200,143.07001,144.34,142.7,144.13
1196087400,144.42999,144.88,140.66,140.95
1196173800,141.74001,143.23,140.95,142.57001
1196260200,144.19,147.47,144.14,147.13
1196346600,146.62,147.72,146.10001,147.17999
1196433000,149.03999,149.87,147.33,148.66
1196692200,148.19,148.45,147.28999,147.67999
1196778600,146.66,147.54089,146.31,146.36
1196865000,147.92999,149.2,147.83,148.81
1196951400,148.63,151.21001,148.57001,150.94
1197037800,151.42,151.5,150.55,150.91
1197297000,151.28,152.25,150.86,152.08
1197383400,152.14,152.89,147.83,147.91
1197469800,151.06,151.77,147.2,149.37
1197556200,148.32001,149.39,147.3,149.06
1197642600,147.92999,149.10001,147.10001,147.17
1197901800,146.61,146.87,144.86,145.07001
1197988200,146.10001,146.48,143.96001,145.88
1198074600,145.94,146.89,144.94,145.88
1198161000,146.84,146.86,145.17999,146.8
1198247400,147.37,148.42,147.09,148.13
1198506600,148.82001,149.48,148.48,149.23
1198679400,148.64999,149.67999,148.5,149.55
1198765800,149.02,149.03,147.32001,147.67
1198852200,148.53999,148.61,146.89999,147.3
1199111400,147.10001,147.6062,146.06,146.21001
1199284200,146.53,146.99001,143.88,144.92999
1199370600,144.91,145.49001,144.07001,144.86
1199457000,143.34,143.44,140.91,141.31
1199716200,141.81,142.23,140.10001,141.19
1199802600,142.08,142.89999,138.44,138.91
1199889000,139.09,140.78999,137.7,140.37
1199975400,139.67999,142.8,139.37,141.28999
1200061800,140.78,141.8985,139,140.14999
1200321000,141.16,141.86,140.39999,141.28
1200407400,139.78999,141.4903,137.89999,138.17
1200493800,137.36,139.12,136.28,136.98
1200580200,137.81,137.88,132.92999,133.42999
1200666600,134.74001,135.02,131.10001,132.06
1201012200,127.21001,132.42661,126,130.72
1201098600,127.09,134.19,126.84,133.86
1201185000,134.48,135.46001,133.31,134.99001
1201271400,136.50999,136.75999,132.60001,133.03999
1201530600,133.25999,135.52,132.06,135.24001
1201617000,136.10001,136.45,134.88,135.91
1201703400,135.58,138.53999,134.60001,134.91
1201789800,133.39999,138.53999,133.2,137.37
1201876200,137.94,139.61,137.52,139.58
1202135400,139.21001,139.3,137.64,137.82001
1202221800,135.94,136.25,133.67,134.13
1202308200,134.58,135.25,132.41,133.05
1202394600,131.8,134.78999,131.73,133.92999
1202481000,133.09,134.22,132.10001,133.07001
1202740200,133.10001,134.23,132.03999,133.75
1202826600,134.91,136.31,133.98,134.99001
1202913000,136.00999,137.10001,135.14,136.37
1202999400,136.95,137,134.78999,135.17
1203085800,134.55,136.10001,133.36,135.14
1203431400,136.69,136.89,134.61,135.52
1203517800,133.99001,137.60001,133.75999,135.92
1203604200,136.66,137.00999,134.07001,134.78999
1203690600,134.97,135.85001,132.86,135.62
1203949800,135.53999,137.64999,134.78,137.33
1204036200,136.75,138.95,136.5,138.36
1204122600,137.56,139.14,137.41,138.22
1204209000,137.24001,137.96001,136.55,136.87
1204295400,135.60001,137.0249,132.78,133.82001
1204554600,133.14,133.81,132.24001,133.5
1204641000,132.23,133.39999,130.99001,132.99001
1204727400,133.41,134.77,132.34,133.83
1204813800,132.98,133.22,130.55,131.06
1204900200,129.63,131.74001,128.58,129.71001
1205155800,129.81,129.92999,127.59,128
1205242200,130.72,132.72,127.71519,132.60001
1205328600,132.73,133.77,131.16,131.36
1205415000,129.61,132.64,128.60001,131.64999
1205501400,132.77,132.81,127.78,129.61
1205760600,126.57001,129.25999,126.07001,128.3
1205847000,130.62,133.69,129.98,133.63
1205933400,134.14,134.64999,130.03999,130.32001
1206019800,130.05,132.91,129.25999,132.08
1206365400,133.31,135.81,133.24001,134.72
1206451800,134.86,135.55,133.77,134.85001
1206538200,134.46001,135.08839,133.11,133.2
1206624600,134.2,134.44,132.36,132.78
1206711000,132.99001,133.36,131.06,131.50999
1206970200,131.28999,132.73,131.09,131.97
1207056600,133.71001,136.84,133.50999,136.61
1207143000,137.06,137.67,135.98,136.7
1207229400,135.94,137.44,135.71001,137.03999
1207315800,137.12,137.96001,136.12,136.89
